Date,Open,High,Low,Close,Volume,Adj Close
2017-02-15,180.199997,181.919998,179.809998,181.679993,2875400,181.679993
2017-02-14,178.570007,180.130005,178.350006,180.130005,2567900,180.130005
2017-02-13,179.240005,179.899994,178.839996,179.360001,3093400,179.360001
2017-02-10,177.369995,178.869995,176.759995,178.679993,2930700,178.679993
2017-02-09,176.169998,177.800003,175.910004,177.210007,3090700,177.210007
2017-02-08,177.50,177.50,175.880005,176.169998,2913100,176.169998
2017-02-07,176.00,178.619995,175.899994,178.460007,3873500,177.060012
2017-02-06,175.309998,175.979996,174.380005,175.860001,2650800,174.480403
2017-02-03,175.00,176.339996,174.889999,175.820007,3309300,174.440723
2017-02-02,174.229996,174.970001,173.550003,174.580002,2620500,173.210445
2017-02-01,175.00,175.699997,172.889999,174.289993,2795700,172.922712
2017-01-31,175.050003,175.580002,173.610001,174.520004,4139000,173.150918
2017-01-30,176.979996,177.070007,174.580002,175.800003,4094800,174.420876
2017-01-27,178.470001,179.199997,177.300003,177.300003,3482300,175.909108
2017-01-26,178.059998,178.880005,177.509995,178.660004,3063900,177.25844
2017-01-25,176.259995,179.25,176.130005,178.289993,5922500,176.891332
2017-01-24,171.360001,176.00,171.160004,175.899994,6952400,174.520082
2017-01-23,170.080002,171.25,170.009995,171.029999,5478200,169.688291
2017-01-20,167.809998,170.639999,166.00,170.550003,12690000,169.212061
2017-01-19,166.960007,167.449997,165.800003,166.809998,6963400,165.501396
2017-01-18,167.449997,168.589996,166.690002,166.800003,4007800,165.491479
2017-01-17,166.690002,168.179993,166.119995,167.889999,3315700,166.572925
2017-01-13,167.970001,168.479996,166.880005,167.339996,2875400,166.027237
2017-01-12,167.770004,168.009995,165.559998,167.949997,2927500,166.632452
2017-01-11,166.050003,167.759995,165.600006,167.75,3599500,166.434024
2017-01-10,167.979996,168.089996,165.339996,165.520004,4118700,164.221522
2017-01-09,169.470001,169.800003,167.619995,167.649994,3184700,166.334802
2017-01-06,168.690002,169.919998,167.520004,169.529999,2945500,168.200059
2017-01-05,169.25,169.389999,167.259995,168.699997,2682300,167.376568
2017-01-04,167.770004,169.869995,167.360001,169.259995,3381400,167.932173
2017-01-03,167.00,167.869995,166.009995,167.190002,2934300,165.878419
2016-12-30,166.440002,166.699997,165.50,165.990005,2952800,164.687836
2016-12-29,166.020004,166.990005,166.00,166.600006,1663500,165.293051
2016-12-28,167.289993,167.740005,166.00,166.190002,1757500,164.886264
2016-12-27,166.979996,167.979996,166.850006,167.139999,1397500,165.828809
2016-12-23,167.00,167.490005,166.449997,166.710007,1701200,165.402189
2016-12-22,167.360001,168.229996,166.580002,167.059998,2802600,165.749434
2016-12-21,166.25,167.940002,165.25,167.330002,3575700,166.017321
2016-12-20,167.490005,168.25,166.449997,167.600006,2174600,166.285207
2016-12-19,166.830002,167.259995,166.00,166.679993,2955900,165.372411
2016-12-16,168.970001,169.110001,166.059998,166.729996,7120600,165.422021
2016-12-15,168.009995,169.850006,167.779999,168.020004,3388600,166.70191
2016-12-14,168.369995,169.889999,167.449997,168.509995,4124200,167.188056
2016-12-13,165.679993,169.949997,165.679993,168.289993,5932300,166.969781
2016-12-12,166.720001,166.789993,165.070007,165.50,3392300,164.201675
2016-12-09,165.179993,166.720001,164.600006,166.520004,3146900,165.213677
2016-12-08,164.869995,166.00,164.220001,165.360001,3266400,164.062774
2016-12-07,160.600006,165.179993,160.389999,164.789993,4435100,163.497238
2016-12-06,160.130005,160.789993,158.929993,160.350006,2859000,159.092082
2016-12-05,160.850006,161.149994,159.589996,159.839996,3447100,158.586073
2016-12-02,159.00,160.289993,158.410004,160.020004,2740900,158.764669
2016-12-01,161.949997,162.199997,158.300003,159.820007,4635700,158.566241
2016-11-30,163.350006,163.800003,162.210007,162.220001,4397800,160.947407
2016-11-29,164.00,164.410004,163.029999,163.529999,3148200,162.247128
2016-11-28,163.199997,164.660004,162.699997,164.520004,4449400,163.229367
2016-11-25,161.830002,163.190002,161.830002,163.139999,1605300,161.860188
2016-11-23,161.940002,162.380005,161.360001,161.979996,2252700,160.709284
2016-11-22,163.00,163.00,161.949997,162.669998,2770800,161.393874
2016-11-21,160.690002,163.00,160.369995,162.770004,4637100,161.493096
2016-11-18,159.800003,160.720001,159.210007,160.389999,2981600,159.131761
2016-11-17,159.220001,159.929993,158.850006,159.800003,2261200,158.546394
2016-11-16,158.460007,159.550003,158.029999,159.289993,2252800,158.040385
2016-11-15,158.419998,159.149994,157.550003,158.669998,3477000,157.425253
2016-11-14,161.25,161.860001,157.580002,158.210007,5196500,156.968871
2016-11-11,159.970001,161.339996,159.330002,161.270004,4446600,160.004863
2016-11-10,157.660004,161.160004,157.589996,160.220001,7715800,158.963097
2016-11-09,152.960007,155.559998,151.00,154.809998,5403700,153.595534
2016-11-08,154.559998,155.929993,153.059998,155.169998,3921900,153.95271
2016-11-07,153.990005,156.110001,153.839996,155.720001,3804900,153.109374
2016-11-04,152.399994,153.639999,151.869995,152.429993,2470400,149.874522
2016-11-03,152.509995,153.740005,151.800003,152.369995,2878800,149.815531
2016-11-02,152.479996,153.350006,151.669998,151.949997,3074400,149.402574
2016-11-01,153.50,153.910004,151.740005,152.789993,3191900,150.228488
2016-10-31,152.759995,154.330002,152.759995,153.690002,3553200,151.113408
2016-10-28,154.050003,154.440002,152.179993,152.610001,3654500,150.051512
2016-10-27,152.820007,154.059998,152.020004,153.350006,4229300,150.779112
2016-10-26,150.710007,152.940002,150.259995,151.809998,2811700,149.264921
2016-10-25,150.570007,151.160004,149.830002,150.880005,2647500,148.35052
2016-10-24,150.399994,151.520004,150.399994,150.570007,2666700,148.045719
2016-10-21,150.580002,151.149994,149.559998,149.630005,4414200,147.121476
2016-10-20,151.279999,152.899994,151.020004,151.520004,4023100,148.97979
2016-10-19,151.270004,152.449997,150.830002,151.259995,4632900,148.724139
2016-10-18,150.020004,151.00,147.789993,150.720001,12770600,148.193199
2016-10-17,154.449997,155.889999,154.339996,154.770004,5890400,152.175304
2016-10-14,154.470001,155.529999,154.089996,154.449997,4358200,151.860661
2016-10-13,153.699997,154.220001,152.270004,153.720001,2909900,151.142904
2016-10-12,154.970001,154.970001,153.080002,154.289993,2964000,151.70334
2016-10-11,156.729996,156.949997,153.889999,154.789993,2901300,152.194958
2016-10-10,156.710007,158.490005,156.660004,157.020004,2481300,154.387583
2016-10-07,157.139999,157.699997,154.860001,155.669998,2671900,153.060209
2016-10-06,156.839996,157.429993,155.889999,156.880005,1950100,154.249931
2016-10-05,157.070007,157.830002,156.720001,157.080002,1684500,154.446575
2016-10-04,157.669998,158.529999,155.820007,156.460007,2884100,153.836974
2016-10-03,158.059998,158.369995,157.020004,157.610001,2227800,154.967688
2016-09-30,158.899994,159.839996,158.059998,158.850006,3596900,156.186905
2016-09-29,158.630005,165.00,157.460007,158.110001,3374800,155.459306
2016-09-28,156.990005,158.630005,156.229996,158.289993,3310000,155.636281
2016-09-27,154.320007,156.770004,153.809998,156.770004,2987200,154.141774
2016-09-26,154.460007,154.460007,153.460007,153.979996,2533300,151.39854
2016-09-23,155.619995,156.039993,154.710007,154.979996,2702200,152.381775
2016-09-22,156.149994,157.220001,155.690002,156.110001,2691100,153.492835
2016-09-21,154.910004,155.679993,153.869995,155.529999,2473900,152.922557
2016-09-20,155.869995,156.570007,154.449997,154.449997,2159100,151.860661
2016-09-19,154.869995,156.190002,154.550003,154.869995,2450100,152.273618
2016-09-16,155.039993,155.399994,153.470001,153.839996,6463600,151.260887
2016-09-15,154.300003,156.330002,153.210007,155.660004,3645600,153.050383
2016-09-14,155.699997,155.869995,153.389999,154.050003,3860600,151.467373
2016-09-13,157.630005,157.929993,155.50,155.809998,3636700,153.197862
2016-09-12,155.259995,158.529999,154.839996,158.289993,4367500,155.636281
2016-09-09,158.029999,158.399994,155.649994,155.690002,5186000,153.079878
2016-09-08,160.550003,161.210007,158.759995,159.00,3963200,156.334384
2016-09-07,160.190002,161.759995,160.00,161.639999,2867300,158.930124
2016-09-06,159.880005,160.860001,159.110001,160.350006,2994100,157.661758
2016-09-02,159.880005,160.570007,159.149994,159.550003,2315400,156.875167
2016-09-01,158.320007,159.619995,158.100006,159.539993,2358400,156.865325
2016-08-31,159.660004,159.660004,158.259995,158.880005,2323600,156.216401
2016-08-30,159.759995,160.149994,158.809998,159.399994,1813300,156.727672
2016-08-29,158.830002,160.210007,158.50,159.720001,2475900,157.042315
2016-08-26,158.880005,160.440002,157.850006,158.320007,2498900,155.665792
2016-08-25,159.00,159.539993,158.419998,158.630005,2575000,155.970592
2016-08-24,159.889999,160.179993,158.320007,159.050003,3645800,156.383549
2016-08-23,160.330002,161.339996,160.229996,160.259995,2838100,157.573255
2016-08-22,160.00,160.570007,159.130005,160.00,2039300,157.317619
2016-08-19,160.839996,160.910004,159.520004,160.039993,2815200,157.356942
2016-08-18,160.889999,162.00,160.440002,161.360001,3652000,158.65482
2016-08-17,160.970001,161.160004,159.839996,160.440002,3225900,157.750245
2016-08-16,161.110001,161.929993,160.690002,160.699997,2210200,158.005881
2016-08-15,162.399994,162.970001,161.779999,161.880005,2970400,159.166106
2016-08-12,163.190002,163.460007,161.520004,161.949997,2543100,159.234925
2016-08-11,162.25,164.949997,162.179993,163.529999,8768600,160.788438
2016-08-10,162.190002,162.660004,161.960007,162.080002,2466700,159.36275
2016-08-09,162.220001,162.770004,161.649994,161.770004,2737500,159.05795
2016-08-08,162.729996,163.270004,161.580002,162.039993,3039300,159.323412
2016-08-05,162.00,163.509995,161.570007,163.50,3812400,159.38242
2016-08-04,160.860001,161.699997,160.119995,161.550003,2489100,157.481532
2016-08-03,160.130005,160.860001,159.800003,160.669998,2861700,156.623689
2016-08-02,161.270004,161.449997,160.360001,160.580002,3080900,156.535959
2016-08-01,160.649994,161.649994,159.839996,161.449997,2823600,157.384044
2016-07-29,161.360001,161.669998,160.029999,160.619995,3547500,156.574945
2016-07-28,161.380005,161.809998,160.710007,161.369995,2340400,157.306057
2016-07-27,162.119995,162.570007,161.179993,161.830002,2162700,157.754479
2016-07-26,162.649994,163.600006,161.369995,162.119995,2894600,158.037169
2016-07-25,162.00,162.880005,161.75,162.649994,2804600,158.55382
2016-07-22,160.779999,162.169998,160.479996,162.070007,2520100,157.98844
2016-07-21,160.75,161.850006,159.889999,160.449997,3518900,156.409228
2016-07-20,159.970001,161.710007,159.600006,161.360001,4376300,157.296314
2016-07-19,161.779999,162.139999,157.889999,159.580002,7120000,155.561143
2016-07-18,159.300003,160.75,158.729996,159.860001,6729700,155.83409
2016-07-15,159.899994,159.979996,158.50,159.779999,4476800,155.756103
2016-07-14,158.809998,161.399994,158.580002,160.279999,4637600,156.243511
2016-07-13,157.75,158.339996,157.059998,158.020004,2746400,154.040432
2016-07-12,156.00,157.119995,155.520004,157.039993,3843800,153.085102
2016-07-11,154.600006,156.039993,154.50,155.330002,2833700,151.418175
2016-07-08,154.00,154.600006,153.080002,154.460007,3040600,150.57009
2016-07-07,152.75,153.690002,151.889999,152.600006,2138400,148.756931
2016-07-06,151.850006,152.410004,149.919998,152.369995,2569400,148.532713
2016-07-05,151.190002,152.00,150.759995,151.679993,2465200,147.860087
2016-07-01,151.779999,152.970001,151.399994,152.350006,2658300,148.513227
2016-06-30,148.860001,151.910004,148.669998,151.779999,3967100,147.957575
2016-06-29,146.50,148.479996,146.449997,148.460007,3367700,144.721194
2016-06-28,144.779999,145.729996,144.220001,145.699997,3997700,142.030692
2016-06-27,146.179993,146.600006,142.50,143.50,5017900,139.886099
2016-06-24,149.970001,150.610001,146.179993,146.589996,9082800,142.898277
2016-06-23,153.449997,155.479996,152.600006,155.350006,3969400,151.437675
2016-06-22,153.75,154.710007,152.270004,152.919998,2833700,149.068865
2016-06-21,154.160004,154.570007,153.690002,154.050003,2760300,150.170412
2016-06-20,152.600006,154.669998,152.520004,153.610001,3572100,149.74149
2016-06-17,150.960007,152.720001,150.600006,151.990005,4663900,148.162293
2016-06-16,150.190002,151.289993,149.00,151.059998,2449100,147.255706
2016-06-15,151.460007,151.789993,150.600006,150.679993,2260400,146.885271
2016-06-14,151.279999,151.789993,150.399994,151.059998,2865800,147.255706
2016-06-13,151.630005,152.50,150.279999,151.279999,3610400,147.470167
2016-06-10,152.789993,153.330002,151.860001,152.369995,3120600,148.532713
2016-06-09,152.919998,153.759995,152.729996,153.419998,2021800,149.556273
2016-06-08,153.529999,154.089996,153.039993,154.00,2935000,150.121668
2016-06-07,153.309998,153.929993,152.660004,153.330002,4465000,149.468543
2016-06-06,153.089996,153.949997,152.339996,152.729996,2378700,148.883647
2016-06-03,152.399994,153.039993,151.699997,152.889999,2314800,149.039621
2016-06-02,152.589996,153.50,152.119995,153.50,2642600,149.63426
2016-06-01,153.00,153.270004,151.539993,152.509995,2663400,148.669187
2016-05-31,152.559998,153.809998,152.270004,153.740005,5836600,149.868221
2016-05-27,152.350006,152.929993,152.149994,152.839996,2422100,148.990878
2016-05-26,151.550003,152.509995,151.050003,152.440002,3062900,148.600957
2016-05-25,148.929993,152.089996,148.50,151.690002,4355300,147.869845
2016-05-24,146.880005,148.75,146.880005,148.309998,2929300,144.574962
2016-05-23,147.610001,147.949997,146.660004,146.770004,2103800,143.073752
2016-05-20,145.710007,147.509995,145.550003,147.25,3671500,143.54166
2016-05-19,146.479996,146.929993,143.960007,144.929993,3685600,141.280079
2016-05-18,147.990005,148.520004,146.360001,147.339996,2491100,143.629389
2016-05-17,149.210007,149.50,147.289993,148.00,3490600,144.272772
2016-05-16,147.649994,149.990005,147.440002,149.460007,3069100,145.69601
2016-05-13,148.789993,149.860001,147.419998,147.720001,2398000,143.999824
2016-05-12,149.210007,149.389999,147.110001,148.839996,3249200,145.091613
2016-05-11,149.710007,151.089996,148.740005,148.949997,3093000,145.198844
2016-05-10,148.240005,150.039993,147.740005,149.970001,3992700,146.19316
2016-05-09,147.699997,148.199997,147.009995,147.339996,4302400,143.629389
2016-05-06,144.860001,147.970001,144.470001,147.289993,4880300,143.580646
2016-05-05,145.949997,147.300003,145.449997,146.470001,6501200,141.416559
2016-05-04,143.360001,145.00,143.309998,144.25,2577100,139.273151
2016-05-03,144.649994,144.899994,142.899994,144.130005,3553500,139.157296
2016-05-02,146.559998,147.00,144.429993,145.270004,3502400,140.257964
2016-04-29,146.490005,147.339996,144.190002,145.940002,4225800,140.904846
2016-04-28,149.75,150.179993,146.729996,147.070007,3791500,141.995864
2016-04-27,149.350006,150.779999,148.970001,150.470001,3111200,145.278553
